    ,user,movie
39630,2217,6727
39628,2021,362
39627,3022,27657
39626,2385,2227
39624,82,27452
39622,1181,16952
39621,2385,42322
39620,75,8817
39619,1251,16082
39618,2189,9072
39617,2140,242
39616,1391,18642
39615,873,17152
39614,1860,8042
39613,873,24062
39612,1587,17327
39611,1930,12587
39610,2392,29712
39609,404,34262
39608,1615,727
39607,2238,19497
39606,2070,9007
39605,2469,5587
39604,824,35122
39602,4170,9047
39601,2903,6952
39600,1615,7992
39599,537,6062
39598,103,5442
39597,810,17082
39595,306,11072
39594,1426,5832
39592,614,17
39591,3946,2357
39590,1643,102
39589,2301,16072
39587,96,5227
39586,2385,3467
39584,201,14612
39582,1251,4802
39581,1153,7822
39580,908,2242
39579,3176,8777
39578,2350,4502
39576,1265,1762
39575,2462,6772
39574,82,792
39573,908,5662
39572,1930,16192
39571,684,17042
39570,887,26477
39569,1272,5912
39568,2238,3322
39567,607,4532
39566,404,2897
39565,2882,1667
39564,544,16527
39563,1475,1727
39562,4149,2157
39561,306,21287
39557,425,19257
39556,4597,23287
39555,1517,26397
39553,873,16832
39552,614,1247
39550,2301,14642
39549,404,6317
39548,110,4382
39547,383,1442
39546,1153,1257
39543,1013,92
39542,2315,1587
39541,1804,2407
39540,1706,37
39539,201,11547
39537,2343,2182
39536,2245,22852
39535,152,1572
39532,285,16537
39531,1006,6167
39530,271,16247
39529,2875,717
39528,383,457
39526,264,8422
39525,2434,18557
39524,831,2887
39523,222,17152
39522,1111,14532
39521,551,2997
39520,313,24852
39519,1580,27402
39518,971,4367
39517,4387,362
39516,383,14212
39514,439,8537
39513,383,3907
39512,369,3762
39511,845,1682
39510,26,16157
39508,320,717
39507,1734,12732
39506,243,14117
39505,2021,342
39504,3834,2687
39503,82,152
39501,1426,11517
39499,411,11732
39498,1244,25552
39496,1153,21827
39494,201,11712
39493,26,12492
39490,271,6482
39489,2294,3062
39487,3715,952
39486,320,3397
39485,992,402
39484,733,4382
39483,1167,957
39482,313,38477
39481,873,27182
39480,1776,7862
39479,3169,40032
39478,3232,5582
39477,747,13912
39476,3890,1232
39475,1706,527
39474,404,8287
39473,2378,6917
39472,4163,1182
39471,1790,1052
39470,229,1172
39469,173,542
39468,1349,1747
39467,1237,34517
39466,712,77
39465,3274,3252
39463,3624,927
39461,4513,3557
39460,2700,6167
39459,3554,14232
39458,1111,15482
39457,264,972
39456,397,6582
39453,3022,23612
39452,2007,2632
39451,1286,30722
39450,3813,13037
39449,3155,32
39448,194,3852
39447,2875,1192
39445,1013,7167
39443,873,6587
39440,2210,4157
39439,1804,2987
39438,754,17427
39437,1426,13987
39436,3631,12927
39435,166,7912
39434,915,152
39433,971,1892
39432,1468,11887
39431,236,3397
39430,747,23697
39429,3358,3337
39428,747,21052
39427,306,20862
39426,2119,17672
39425,2287,10217
39424,1440,257
39423,3344,927
39422,1244,5657
39421,1685,20957
39420,306,4267
39418,271,9212
39416,1097,18427
39414,2532,6672
39413,75,12987
39412,3295,3977
39411,306,35742
39409,740,36612
39408,1531,14882
39407,1909,9282
39406,2350,13172
39404,2525,217
39403,1601,927
39402,1825,3097
39401,2098,5577
39400,488,4517
39399,537,197
39397,383,10977
39396,1104,5107
39395,124,1387
39394,1748,1202
39393,887,2002
39391,1496,9227
39390,82,16892
39389,509,747
39388,2427,42312
39387,663,8667
39386,1860,1342
39385,1580,5172
39384,922,8617
39383,383,2307
39382,82,22507
39381,1272,2497
39380,3946,29247
39379,383,22242
39377,747,2182
39376,180,1257
39375,2749,792
39374,1671,4622
39373,1384,5662
39372,173,297
39371,684,2677
39370,404,747
39368,3323,9747
39367,82,40977
39366,2742,247
39365,180,402
39363,110,6102
39362,474,6487
39361,271,6467
39360,2350,21607
39359,3939,5982
39358,2350,13072
39357,1300,4282
39354,1258,4077
39353,537,2057
39352,4702,6697
39351,684,9737
39350,26,7547
39349,2875,822
39347,278,8042
39346,481,29662
39345,271,28287
39343,131,32807
39342,19,1292
39341,649,802
39339,1496,7777
39338,936,502
39337,334,1402
39336,1748,3452
39335,1160,37167
39332,306,477
39331,747,13597
39330,3946,5442
39328,698,8377
39327,2777,412
39325,537,6422
39324,313,712
39323,1146,5777
39320,2665,21422
39319,2700,32
39318,1496,7912
39316,397,1387
39315,320,612
39312,1769,11537
39309,1167,457
39308,565,552
39307,3176,6122
39306,789,3792
39303,523,4082
39302,817,2112
39299,481,9982
39298,1895,9877
39297,1041,19942
39296,873,6772
39295,2056,8177
39294,4485,22222
39293,2427,5327
39292,3372,1547
39290,3043,4452
39289,824,3122
39288,68,417
39287,3015,20517
39286,2042,2552
39285,607,6677
39284,1594,332
39282,446,4437
39281,747,3822
39279,187,1202
39278,1153,16072
39276,1230,427
39274,2357,5082
39273,803,21092
39272,1104,5442
39271,1244,5587
39270,376,6147
39269,257,3407
39268,1790,5967
39267,747,33317
39266,460,6577
39265,607,25952
39264,2525,11557
39263,691,927
39262,1244,6197
39261,82,24992
39260,89,26792
39258,110,12817
39257,1524,2597
39256,2700,7872
39255,705,5447
39254,75,11872
39253,2819,3762
39251,264,6567
39250,180,1182
39248,306,2372
39247,2021,4367
39246,1349,9047
39245,2315,5947
39244,3225,897
39243,82,24272
39242,404,7637
39240,1657,1217
39238,12,13892
39237,3799,822
39236,306,11722
39235,3568,7782
39234,1440,502
39233,1104,10182
39232,824,1647
39231,404,17287
39230,2742,1172
39229,2812,57
39228,1111,6437
39226,397,21977
39225,40,3307
39224,1986,9272
39222,208,4692
39220,698,11502
39219,481,8642
39218,1958,532
39217,320,12142
39216,131,3792
39215,1174,25597
39214,1741,1347
39213,3820,15937
39212,1853,7022
39208,537,1872
39207,208,882
39206,1559,3762
39205,12,7142
39204,908,1922
39203,334,812
39202,1195,2377
39201,1153,6177
39200,390,642
39199,1034,8042
39198,1825,5607
39197,264,3217
39196,1909,3862
39195,1923,2667
39194,264,6647
39192,2952,10327
39190,1055,13097
39189,2784,8467
39188,1496,592
39187,4303,9142
39186,1566,11737
39185,82,42377
39184,621,2332
39183,1734,15717
39182,607,2652
39181,243,10342
39180,2525,12837
39179,866,862
39178,4478,3762
39175,110,3977
39174,747,6722
39173,2210,3762
39172,873,3332
39170,2287,11212
39169,4149,6627
39168,4121,8217
39167,47,2347
39165,838,8947
39164,1496,10902
39163,1524,1327
39162,1692,5497
39161,2259,457
39160,1748,557
39159,446,15962
39158,1055,16072
39157,152,5892
39156,264,2827
39155,26,3902
39153,922,1222
39152,2112,3842
39151,4534,7542
39150,1426,6512
39147,614,7142
39146,12,1472
39145,2553,30057
39144,75,26877
39143,411,8822
39142,1748,6287
39140,3729,2052
39137,810,41437
39136,404,28392
39134,264,337
39133,698,792
39132,1055,9487
39131,635,12412
39130,404,39532
39129,180,4052
39128,201,742
39127,558,10047
39126,180,742
39125,2035,19832
39124,404,15402
39123,117,1567
39122,3652,242
39121,306,5007
39120,404,19797
39119,1853,87
39117,2385,23157
39116,341,6182
39115,4051,4522
39114,404,21377
39113,873,11482
39112,691,172
39111,2091,8587
39110,908,6997
39109,1328,11647
39108,1895,3162
39107,894,19157
39106,383,34117
39105,691,33142
39103,397,3082
39102,971,3367
39101,635,3157
39098,831,1967
39097,1328,3847
39096,439,28452
39095,418,11732
39094,201,197
39093,747,3752
39092,635,40042
39090,1706,22167
39089,320,10442
39088,2875,5907
39086,635,1632
39085,1720,9257
39084,110,502
39083,677,8397
39082,712,722
39081,180,7017
39080,1426,6122
39078,292,16502
39077,4086,277
39076,481,12872
39075,4282,1092
39074,600,417
39073,2644,1897
39071,985,1182
39070,2252,4237
39069,2133,87
39068,3351,11052
39067,922,8352
39066,341,23227
39065,264,27447
39064,383,852
39063,2532,2997
39060,1041,57
39059,1055,7447
39058,1076,4572
39056,446,5372
39055,1566,2547
39054,2238,12027
39053,740,14077
39052,3946,6582
39050,439,1347
39048,992,1842
39047,1216,8902
39046,1839,13817
39045,866,6472
39044,439,21572
39043,152,2037
39042,2140,10282
39041,2077,8702
39040,2231,3242
39038,4611,2182
39037,285,32282
39036,558,2762
39035,936,337
39034,1608,1307
39032,89,12017
39031,1174,1367
39030,558,24127
39029,201,2317
39028,3568,7827
39027,3925,4327
39025,887,1292
39024,1643,287
39023,3225,1832
39022,2329,1232
39021,264,30522
39020,82,3472
39019,257,24442
39018,222,18357
39017,320,777
39016,1426,1027
39015,747,522
39014,3190,5917
39013,82,2677
39012,4177,7667
39010,1146,5982
39009,1174,882
39008,404,5147
39007,110,15937
39006,2245,4502
39005,2287,2112
39004,124,1302
39003,4583,15212
39001,1706,417
39000,124,16452
38998,110,442
38997,2217,777
38994,89,4652
38993,2714,6217
38992,1685,14912
38991,810,7167
38990,1174,31277
38989,292,3177
38988,2266,7197
38986,89,5582
38985,1328,5172
38984,334,337
38983,2889,10807
38981,635,35762
38980,2252,1242
38979,82,19342
38978,306,257
38977,362,6137
38975,1559,3007
38974,523,4352
38973,1916,19172
38971,82,15632
38970,1286,5322
38969,404,27652
38968,1300,17482
38966,1132,4722
38965,1538,8597
38963,341,22497
38962,1202,6882
38960,4618,9707
38958,1405,6167
38957,908,12917
38956,201,10092
38955,2112,2297
38954,852,292
38953,3967,882
38949,278,1837
38948,1244,4582
38947,383,5352
38946,124,1882
38945,26,2087
38944,355,30702
38943,761,9342
38942,4415,9257
38941,334,11672
38940,166,4842
38939,873,4437
38938,614,5112
38937,3554,5967
38936,2889,257
38935,222,18982
38934,3953,1502
38932,747,5922
38930,894,3852
38929,3078,3277
38928,1440,19307
38926,61,8667
38925,2644,6672
38924,26,2502
38923,4401,2182
38922,460,5142
38921,4149,582
38920,698,302
38919,1055,11142
38918,1741,18142
38916,2238,4547
38915,1076,197
38914,873,12927
38913,635,11772
38912,2231,15852
38911,2490,17672
38910,4149,8042
38909,264,2802
38908,1174,33102
38907,89,21107
38906,208,32497
38905,2098,23272
38901,306,11242
38900,1405,4772
38899,1146,5227
38897,2693,9522
38896,2448,36302
38894,1685,9977
38893,201,1002
38892,187,5057
38889,3127,4207
38888,719,187
38887,698,5307
38884,782,12577
38883,355,1497
38882,1244,13947
38881,404,8677
38878,2350,18762
38877,1510,1892
38876,124,3207
38875,229,1057
38874,3190,15617
38871,1734,19257
38870,404,1472
38869,2329,402
38868,3400,1797
38867,1783,11727
38866,2049,3352
38865,292,5532
38863,75,2072
38862,75,1987
38861,82,2227
38860,1937,2342
38859,26,22682
38858,1496,8557
38857,2077,28577
38856,1153,10732
38855,3554,30632
38854,782,6627
38851,306,5832
38850,1041,16032
38849,180,1702
38848,54,20862
38847,2378,4082
38846,915,4582
38845,1468,2057
38843,894,9917
38842,2399,11552
38841,1846,1217
38840,1426,20257
38838,348,892
38837,761,2462
38835,355,25587
38834,2637,8197
38833,369,1547
38832,1069,672
38830,2392,20687
38828,3547,1667
38827,404,21777
38826,3365,417
38825,3176,337
38824,796,2182
38823,2434,1927
38822,2756,942
38820,4254,7262
38819,243,1232
38818,341,6922
38817,635,7662
38815,4016,5112
38814,439,14227
38813,1363,9712
38811,467,1762
38810,1811,1547
38809,3323,10027
38808,957,7547
38807,404,41152
38806,1300,6692
38805,1125,15777
38804,2098,6167
38803,2798,6217
38802,3610,3027
38801,1293,15642
38800,222,7367
38799,873,9167
38797,96,2502
38795,2532,40167
38794,89,14352
38793,2756,952
38792,761,277
38791,4513,25737
38790,768,2312
38789,460,18627
38788,747,1867
38787,243,6977
38786,495,1262
38785,1440,7367
38784,12,13067
38783,82,6727
38782,404,7387
38781,19,11997
38780,1825,9877
38778,3064,2082
38776,1174,5597
38773,999,4877
38772,264,9597
38771,3470,5612
38769,1300,12382
38768,341,10822
38767,3190,4142
38766,1643,352
38765,1811,15957
38764,12,20702
38763,614,1062
38762,355,34717
38761,1895,5772
38759,2903,522
38758,712,1822
38757,3106,14387
38755,397,3572
38754,782,14267
38752,936,287
38751,544,24447
38750,747,2377
38749,75,1262
38748,138,5227
38747,3883,2117
38746,2245,20702
38745,2231,7182
38744,1202,622
38742,12,10402
38741,1426,7942
38740,1468,7247
38739,4394,847
38738,2896,39942
38737,523,3947
38736,2329,102
38735,1419,3787
38734,376,2407
38733,1426,12952
38732,3652,2342
38731,334,727
38730,75,32867
38728,82,6252
38726,341,6437
38725,558,927
38722,768,4187
38721,1293,11312
38720,404,3922
38718,817,102
38717,145,2112
38716,544,9892
38715,285,14862
38714,306,1097
38713,75,32232
38712,747,4027
38710,1531,22602
38709,1895,6552
38708,530,15167
38707,635,28412
38706,635,11032
38705,3617,882
38704,565,11192
38703,306,1382
38702,1685,2612
38700,1790,9692
38699,3183,527
38698,82,9512
38697,1335,12582
38696,873,11477
38695,2189,3067
38694,320,2077
38692,12,42322
38691,3043,2997
38689,1909,6787
38688,859,432
38687,1545,27657
38686,4499,6787
38684,89,7882
38683,110,1247
38681,4520,3367
38680,341,17112
38679,4240,7342
38677,264,4442
38676,1223,9672
38675,229,9697
38674,2441,9532
38673,3589,5482
38671,1517,4052
38670,75,2952
38669,432,5002
38668,2350,4282
38667,264,2602
38666,1489,3177
38665,131,5282
38663,845,3307
38661,1643,16167
38660,320,9007
38659,299,2072
38656,684,8527
38655,4184,10437
38654,481,5327
38653,789,2542
38652,194,5612
38651,229,15652
38650,341,19157
38649,3337,2312
38648,2980,4617
38647,208,2817
38646,327,6207
38644,3540,3762
38643,1426,15822
38642,1874,16437
38640,1426,3447
38639,1447,11462
38638,1405,7927
38636,320,5177
38635,320,2707
38632,1580,417
38631,852,3262
38630,712,5162
38629,4415,717
38628,1825,122
38627,1132,11807
38626,201,11032
38625,558,3472
38624,656,2002
38623,908,1932
38622,257,507
38620,1111,17992
38619,2945,3122
38618,1097,15822
38616,75,7232
38615,866,2852
38614,2287,4352
38613,1069,22737
38612,1825,13362
38611,2000,12172
38610,2700,19982
38609,2350,15867
38608,2448,23667
38607,4023,1347
38606,1426,36212
38605,2315,5222
38604,3981,22612
38602,712,19407
38601,754,28522
38600,3211,1927
38599,3036,5717
38597,306,8422
38596,621,642
38595,2049,3787
38594,117,20252
38593,1594,402
38592,404,11447
38591,747,4822
38590,2875,1172
38589,4016,727
38588,75,22862
38587,3057,9247
38586,1440,11692
38585,838,5357
38584,3862,9042
38583,614,12382
38582,551,33527
38581,1258,672
38579,964,14567
38578,2091,28427
38576,1958,952
38575,2238,7822
38574,1524,1667
38573,2525,1212
38572,1825,1262
38571,1692,15162
38570,278,2617
38568,82,22497
38566,96,14032
38565,1524,1307
38564,103,8397
38562,3491,6347
38561,614,5107
38560,2343,27057
38559,964,7272
38558,117,3477
38557,4170,2032
38556,2315,1507
38555,2189,6322
38554,1650,15157
38552,3918,1132
38551,2770,2687
38550,180,41787
38549,82,7332
38548,726,23137
38546,2441,6472
38545,1125,31707
38544,264,19567
38543,1153,5517
38542,1034,9487
38541,82,20992
38540,810,527
38539,1055,7762
38537,75,43082
38536,432,1182
38534,873,2057
38533,873,14567
38532,1762,7207
38530,908,23422
38529,3764,197
38528,2875,1402
38527,2525,5807
38525,2798,20652
38523,1055,15517
38522,285,7522
38519,845,4617
38518,1685,2312
38517,117,6677
38514,2483,3192
38513,2868,18962
38512,264,1027
38511,2350,3762
38510,390,1547
38509,89,2132
38507,747,43532
38506,782,39557
38505,544,3062
38504,82,5847
38503,502,6922
38502,2525,422
38501,4086,4782
38500,558,10992
38499,3435,3452
38498,3470,20557
38497,439,662
38496,1349,39482
38495,481,10707
38494,544,2197
38492,26,20292
38491,3120,3682
38490,1825,197
38489,425,8492
38488,551,3467
38487,1531,1257
38486,1244,11727
38485,747,3082
38484,894,24887
38483,75,23457
38482,271,9597
38481,2833,4862
38480,313,14687
38479,110,20532
38476,537,307
38475,1146,432
38474,4345,5847
38473,1244,6582
38472,3883,917
38471,2021,37
38470,3421,3157
38469,397,18147
38468,152,6182
38467,110,9532
38466,1041,8342
38465,26,592
38464,4128,5667
38462,544,6102
38460,61,17792
38459,82,36052
38458,964,6787
38457,1447,832
38456,194,607
38454,1426,6247
38452,376,747
38449,2070,15757
38448,124,3852
38447,866,11607
38446,75,20157
38445,2231,1972
38444,2448,16167
38442,2343,11637
38441,82,20297
38439,1279,582
38438,145,25497
38437,75,4862
38436,1671,7437
38435,1034,6807
38434,2014,8237
38430,2252,2182
38428,334,2947
38426,1559,1772
38424,26,6987
38423,1615,20227
38422,404,30522
38421,2070,302
38418,537,887
38417,2399,29922
38416,26,29602
38415,2049,5442
38414,1272,9247
38413,2469,7667
38412,3274,5297
38410,2952,5912
38409,635,8732
38408,89,6077
38407,3323,862
38406,418,10047
38405,1713,6977
38404,75,15672
38403,2021,2517
38401,530,4707
38399,208,1422
38398,264,17792
38397,1349,6562
38395,3274,10602
38393,3743,832
38392,2805,727
38391,3274,29647
38389,4303,3402
38388,152,7652
38387,271,392
38386,1790,11692
38385,3190,15622
38384,481,22737
38383,1776,4167
38382,89,5077
38381,124,42457
38380,873,13177
38379,474,2417
38376,677,2347
38375,2287,12407
38373,558,712
38370,187,5827
38369,1223,20867
38368,278,4122
38366,180,6377
38365,117,4012
38364,96,57
38363,481,14612
38362,481,3172
38361,460,952
38360,1524,8102
38359,1426,1522
38358,397,6272
38357,614,8707
38355,2861,7822
38351,243,35072
38350,446,15672
38349,1447,82
38348,19,15157
38347,614,3947
38346,1692,35592
38345,1244,337
38343,3407,1307
38342,2112,4057
